,kmin,kmax,k,P,N_modes
340,0.541422077919665,0.54299287424646,0.5422071422405214,217.21071800000004,189513.92
341,0.54299287424646,0.5445636705732548,0.5437793360643401,215.83966679999997,186199.12
342,0.5445636705732548,0.5461344669000497,0.5453520347599059,215.4074884,192299.84
343,0.5461344669000497,0.5477052632268444,0.5469239159370546,214.78369800000002,187430.0
344,0.5477052632268444,0.5492760595536396,0.548488742209141,213.78858999999997,193073.28
345,0.5492760595536396,0.5508468558804342,0.5500592865684265,213.14856600000002,191130.48
346,0.5508468558804342,0.5524176522072293,0.5516312425263356,212.07450839999998,195509.76
347,0.5524176522072293,0.5539884485340241,0.5532031932897086,211.26989360000005,193150.0
348,0.5539884485340241,0.5555592448608191,0.5547708515635459,210.62699560000001,196958.08
349,0.5555592448608191,0.5571300411876141,0.556337212780447,209.9530488,195047.92
350,0.5571300411876141,0.5587008375144088,0.5579114150936211,209.12396199999995,200654.08
351,0.5587008375144088,0.5602716338412038,0.559480829577468,208.38732240000002,196598.96
352,0.5602716338412038,0.5618424301679985,0.5610504769332153,207.6773296,202996.48
353,0.5618424301679985,0.5634132264947936,0.5626214639600279,206.89459960000005,198914.16
354,0.5634132264947936,0.5649840228215883,0.5641944866310448,206.24559159999998,205546.88
355,0.5649840228215883,0.5665548191483833,0.5657658044633159,205.36710440000002,201271.92
356,0.5665548191483833,0.5681256154751781,0.5673385863056705,204.7922436,207976.32
357,0.5681256154751781,0.5696964118019732,0.568908791969393,204.05206479999993,202678.64
358,0.5696964118019732,0.5712672081287682,0.5704779076509687,203.5005664,209993.76
359,0.5712672081287682,0.5728380044555629,0.5720473352191455,202.3117236,205511.28
360,0.5728380044555629,0.5744088007823579,0.5736202472820318,201.7531848,212679.36
361,0.5744088007823579,0.5759795971091526,0.5751940480789685,201.23056079999995,208166.96
362,0.5759795971091526,0.5775503934359477,0.5767636380578909,200.3845032,214083.84
363,0.5775503934359477,0.5791211897627424,0.5783340850782587,199.5722752,210474.48
364,0.5791211897627424,0.5806919860895374,0.5799069204337266,199.01730199999997,217041.92
365,0.5806919860895374,0.5822627824163322,0.5814813134855681,198.53312319999995,213289.84
366,0.5822627824163322,0.583833578743127,0.5830510749221681,197.96904719999998,218327.36
367,0.583833578743127,0.5854043750699222,0.5846201189052572,197.07872799999998,214786.8
368,0.5854043750699222,0.586975171396717,0.586190538148618,196.34026279999995,221631.68
369,0.586975171396717,0.588545967723512,0.5877655071995594,195.69776,218414.64
370,0.588545967723512,0.5901167640503067,0.5893384497526923,195.196516,223158.72
371,0.5901167640503067,0.5916875603771018,0.5909042217708829,194.4848912,218635.44
372,0.5916875603771018,0.5932583567038965,0.5924737893845087,193.65162,226856.96
373,0.5932583567038965,0.5948291530306915,0.5940467525020615,192.94340160000004,222150.96
374,0.5948291530306915,0.5963999493574863,0.5956138475993102,192.4418968,227076.48
375,0.5963999493574863,0.5979707456842811,0.5971771952617494,191.98302640000003,223659.92
376,0.5979707456842811,0.5995415420110762,0.5987477186916557,191.21347599999999,231570.24
377,0.5995415420110762,0.601112338337871,0.6003242319908341,190.55619280000008,227779.44
378,0.601112338337871,0.602683134664666,0.6018944309397021,189.89810279999998,231981.44
379,0.602683134664666,0.6042539309914607,0.6034591775328458,189.4807916,228935.6
380,0.6042539309914607,0.6058247273182559,0.6050281285619937,188.72158639999998,235386.88
381,0.6058247273182559,0.6073955236450506,0.6066041359015228,188.1349348,233199.92
382,0.6073955236450506,0.6089663199718456,0.6081783086053244,187.41811600000005,237656.64
383,0.6089663199718456,0.6105371162986404,0.6097475098029088,186.83828160000002,234295.92
384,0.6105371162986404,0.6121079126254352,0.6113180184094289,186.27604879999998,239966.4
385,0.6121079126254352,0.6136787089522303,0.6128912475077258,185.60395560000003,237636.08
386,0.6136787089522303,0.6152495052790251,0.6144656595213515,185.12815319999999,243314.88
387,0.6152495052790251,0.6168203016058201,0.6160378941369965,184.34892520000002,239144.56
388,0.6168203016058201,0.6183910979326148,0.6176086200669938,184.0368224,245069.44
389,0.6183910979326148,0.61996189425941,0.6191754315315423,183.35958760000003,240708.56
390,0.61996189425941,0.6215326905862046,0.6207473039292846,182.64852079999997,249123.52
391,0.6215326905862046,0.6231034869129997,0.622320343313339,182.30291279999997,243219.76
392,0.6231034869129997,0.6246742832397942,0.6238892873382158,181.6231292,250493.44
393,0.6246742832397942,0.6262450795665893,0.6254567484189972,181.17257840000002,245580.72
394,0.6262450795665893,0.6278158758933844,0.6270263848356574,180.6822412,253229.76
395,0.6278158758933844,0.6293866722201792,0.6285972535705295,180.00221080000003,248530.16
396,0.6293866722201792,0.6309574685469742,0.6301672428305836,179.39811240000003,255818.88
397,0.6309574685469742,0.6325282648737689,0.6317389879628046,178.847148,251508.08
398,0.6325282648737689,0.634099061200564,0.6333132629173859,178.21175759999997,258667.84
399,0.634099061200564,0.6356698575273587,0.6348844244968224,177.6608856,253435.12
400,0.6356698575273587,0.6372406538541537,0.6364529626686867,177.1171352,260556.16
401,0.6372406538541537,0.6388114501809483,0.6380255016154566,176.65317999999996,256884.72
402,0.6388114501809483,0.6403822465077433,0.63959703437029,176.22490640000004,262765.76
403,0.6403822465077433,0.6419530428345385,0.6411641107462477,175.49195,258429.04
404,0.6419530428345385,0.6435238391613332,0.6427362688328345,175.03956039999997,266939.84
405,0.6435238391613332,0.6450946354881283,0.6443138430638498,174.5369684,262212.72
406,0.6450946354881283,0.6466654318149229,0.6458808663873792,173.99125800000002,266564.0
407,0.6466654318149229,0.6482362281417181,0.6474502379726198,173.55635719999998,265511.6
408,0.6482362281417181,0.6498070244685127,0.6490230750165182,173.0085864,269993.92
409,0.6498070244685127,0.6513778207953078,0.650593213532435,172.58325079999997,267335.6
410,0.6513778207953078,0.6529486171221024,0.6521609825603946,172.09833639999997,272157.12
411,0.6529486171221024,0.6545194134488974,0.6537300646389405,171.50731199999998,270079.6
412,0.6545194134488974,0.6560902097756925,0.6553053764044116,170.91554760000002,276572.48
413,0.6560902097756925,0.6576610061024872,0.6568757766742338,170.435362,271740.72
414,0.6576610061024872,0.6592318024292824,0.6584474283093746,170.02145280000002,279374.72
415,0.6592318024292824,0.6608025987560769,0.660018738585945,169.41890800000002,273883.12
416,0.6608025987560769,0.6623733950828722,0.6615896979435957,169.0596724,281967.04
417,0.6623733950828722,0.6639441914096668,0.6631580758389315,168.4861372,276066.48
418,0.6639441914096668,0.6655149877364619,0.6647274718187036,167.9365292,284730.24
419,0.6655149877364619,0.6670857840632565,0.6662990172250609,167.4176872,279298.16
420,0.6670857840632565,0.6686565803900515,0.667868995418847,166.9845372,287240.64
421,0.6686565803900515,0.6702273767168466,0.6694421140534774,166.56202240000002,282862.64
422,0.6702273767168466,0.6717981730436415,0.6710158479708831,166.0180488,289983.04
423,0.6717981730436415,0.6733689693704364,0.6725861772831159,165.62227640000003,284561.04
424,0.6733689693704364,0.674939765697231,0.6741527715144316,165.066704,291489.92
425,0.674939765697231,0.6765105620240262,0.6757236267900517,164.5652888,288109.04
426,0.6765105620240262,0.6780813583508208,0.6772930368228076,164.1538076,294174.4
427,0.6780813583508208,0.679652154677616,0.6788623815129202,163.62902320000003,291032.56
428,0.679652154677616,0.6812229510044105,0.6804354121722931,163.28292,297871.36
429,0.6812229510044105,0.6827937473312056,0.682005880948921,162.9554656,292573.68
430,0.6827937473312056,0.6843645436580007,0.6835736195628853,162.3441256,300047.36
431,0.6843645436580007,0.6859353399847956,0.6851464275373865,161.9410732,297203.44
432,0.6859353399847956,0.6875061363115905,0.6867207258856023,161.55867120000002,302928.32
433,0.6875061363115905,0.6890769326383851,0.6882886826681274,161.00873959999998,297905.84
434,0.6890769326383851,0.6906477289651802,0.6898566200171982,160.58582359999997,305608.32
435,0.6906477289651802,0.6922185252919749,0.691427307364787,160.1704724,301716.72
436,0.6922185252919749,0.69378932161877,0.6930030818752381,159.81366240000003,310100.16
437,0.69378932161877,0.6953601179455646,0.6945744814521351,159.3053952,303313.2
438,0.6953601179455646,0.6969309142723596,0.6961430606582258,158.8331592,311367.68
439,0.6969309142723596,0.6985017105991548,0.6977132738469001,158.34699519999998,306664.88
440,0.6985017105991548,0.7000725069259497,0.6992847920310381,158.04867080000002,314915.04
441,0.7000725069259497,0.7016433032527446,0.7008561943570655,157.6476944,309680.88
442,0.7016433032527446,0.7032140995795392,0.7024229879793813,157.2253548,315305.28
443,0.7032140995795392,0.7047848959063344,0.7039924268574592,156.67306639999998,313424.88
444,0.7047848959063344,0.706355692233129,0.7055651879276238,156.38528920000002,320236.16
445,0.706355692233129,0.7079264885599241,0.7071389809184936,156.02886479999998,316264.88
446,0.7079264885599241,0.7094972848867185,0.708711758480742,155.60507239999998,322408.0
447,0.7094972848867185,0.7110680812135137,0.7102803511866889,155.13609239999997,317632.24
448,0.7110680812135137,0.7126388775403089,0.7118502971212561,154.6956272,326031.04
449,0.7126388775403089,0.7142096738671038,0.7134234388553651,154.28403360000004,321457.84
450,0.7142096738671038,0.7157804701938987,0.7149954742491924,153.9383368,328432.64
451,0.7157804701938987,0.7173512665206933,0.7165638403743674,153.40588440000005,323077.04
452,0.7173512665206933,0.7189220628474885,0.7181360174031025,153.09318480000005,332552.64
453,0.7189220628474885,0.7204928591742831,0.7197105656824031,152.6406772,326986.16
454,0.7204928591742831,0.7220636555010782,0.7212817948680379,152.19544879999998,334409.28
455,0.7220636555010782,0.7236344518278726,0.7228499926404723,152.06270440000003,328441.84
456,0.7236344518278726,0.7252052481546678,0.7244179376552872,151.4401908,336792.32
457,0.7252052481546678,0.7267760444814629,0.7259887970043282,151.15556120000002,332879.44
458,0.7267760444814629,0.7283468408082578,0.7275612426146845,150.7290228,340666.24
459,0.7283468408082578,0.7299176371350528,0.7291317473009912,150.48692440000002,334560.24
460,0.7299176371350528,0.7314884334618473,0.7307028722319258,150.04788240000005,343566.72
461,0.7314884334618473,0.7330592297886426,0.7322752407479407,149.55870160000003,338686.96
462,0.7330592297886426,0.7346300261154372,0.7338515007894822,149.2513116,348066.88
463,0.7346300261154372,0.7362008224422323,0.7354223979254809,148.8296732,338841.52
464,0.7362008224422323,0.7377716187690266,0.7369872683519659,148.60200239999998,348784.64
465,0.7377716187690266,0.7393424150958219,0.7385570513878262,148.0954636,343972.4
466,0.7393424150958219,0.740913211422617,0.7401295593926838,147.67512000000002,352650.24
467,0.740913211422617,0.7424840077494119,0.7417024890824593,147.3969236,347004.08
468,0.7424840077494119,0.7440548040762068,0.7432699722253949,147.0710744,353855.04
469,0.7440548040762068,0.7456256004030014,0.7448386232255599,146.72899439999998,349882.48
470,0.7456256004030014,0.7471963967297967,0.7464076090146754,146.29088919999998,356971.52
471,0.7471963967297967,0.7487671930565912,0.7479747463453408,146.02295160000003,352575.6
472,0.7487671930565912,0.7503379893833864,0.7495458738093096,145.6049536,361457.6
473,0.7503379893833864,0.7519087857101807,0.7511177183100044,145.16731959999998,355745.52
474,0.7519087857101807,0.753479582036976,0.7526873854943242,144.86158719999997,363298.08
475,0.753479582036976,0.7550503783637711,0.7542563793551783,144.479762,359217.84
476,0.7550503783637711,0.756621174690566,0.7558300168769959,144.1433416,367688.0
477,0.756621174690566,0.7581919710173609,0.7574027688276697,143.75352440000003,361965.04
478,0.7581919710173609,0.7597627673441555,0.7589734596256851,143.5159128,370054.72
479,0.7597627673441555,0.7613335636709507,0.7605451255743563,143.07468319999998,365415.6
480,0.7613335636709507,0.7629043599977454,0.7621160441358984,142.78039320000005,372551.04
481,0.7629043599977454,0.7644751563245403,0.7636875577634578,142.43087040000003,368810.48
482,0.7644751563245403,0.7660459526513348,0.7652599962896689,142.0238412,376416.0
483,0.7660459526513348,0.76761674897813,0.7668348566072263,141.6598848,372278.64
484,0.76761674897813,0.7691875453049252,0.7684067357475108,141.34547719999998,378468.48
485,0.7691875453049252,0.7707583416317201,0.7699749213968181,140.9714748,373932.08
486,0.7707583416317201,0.772329137958515,0.7715465156575193,140.6249672,382885.44
487,0.772329137958515,0.7738999342853095,0.7731171853055397,140.36303080000005,376106.16
488,0.7738999342853095,0.7754707306121048,0.7746846674865635,140.0495276,385126.56
489,0.7754707306121048,0.7770415269388995,0.7762562054331151,139.67882079999998,381123.12
490,0.7770415269388995,0.7786123232656944,0.7778287536808844,139.36216640000004,388320.32
491,0.7786123232656944,0.7801831195924889,0.7793984243596205,139.08237920000002,382935.92
492,0.7801831195924889,0.7817539159192841,0.7809679856357729,138.7698956,391675.2
493,0.7817539159192841,0.7833247122460792,0.7825389817760816,138.4536888,386407.92
494,0.7833247122460792,0.7848955085728742,0.7841091869136426,138.00541119999997,394431.36
495,0.7848955085728742,0.7864663048996691,0.7856783844532176,137.70857920000003,389493.36
496,0.7864663048996691,0.7880371012264635,0.7872493456793724,137.37255199999998,397924.16
497,0.7880371012264635,0.7896078975532589,0.7888206960175892,137.03856079999997,392993.2
498,0.7896078975532589,0.7911786938800536,0.7903926912563974,136.804236,401430.08
499,0.7911786938800536,0.7927494902068485,0.7919636266425272,136.5071992,396065.2
500,0.7927494902068485,0.794320286533643,0.7935358901295703,136.17540160000001,404536.0
501,0.794320286533643,0.7958910828604382,0.7951047480990961,135.85629,397650.48
502,0.7958910828604382,0.7974618791872333,0.796673928721328,135.4885564,408336.96
503,0.7974618791872333,0.799032675514028,0.7982464552650468,135.3045468,402296.88
504,0.799032675514028,0.8006034718408231,0.7998145340814641,134.9570668,409023.68
505,0.8006034718408231,0.8021742681676176,0.8013842996743819,134.5964108,406368.72
506,0.8021742681676176,0.803745064494413,0.8029565921375719,134.3673068,414251.84
507,0.803745064494413,0.8053158608212077,0.8045297470064269,134.1897624,409165.68
508,0.8053158608212077,0.8068866571480026,0.8060982276602796,133.7560264,415393.92
509,0.8068866571480026,0.8084574534747969,0.8076679015904997,133.45025679999998,413144.88
510,0.8084574534747969,0.8100282498015923,0.8092408957192717,133.18993319999998,419989.76
511,0.8100282498015923,0.8115990461283874,0.8108114903080994,132.8421104,415305.2
512,0.8115990461283874,0.8131698424551823,0.8123814558106177,132.52757400000002,423045.76
513,0.8131698424551823,0.8147406387819772,0.8139512140875464,132.2771764,418529.52
514,0.8147406387819772,0.8163114351087717,0.8155227989749014,131.94352680000003,426628.16
515,0.8163114351087717,0.817882231435567,0.8170937947420108,131.68536,422061.68
516,0.817882231435567,0.8194530277623617,0.8186666744402076,131.39745280000002,431203.84
517,0.8194530277623617,0.8210238240891566,0.8202384769275953,131.1092548,424144.56
518,0.8210238240891566,0.822594620415951,0.8218090717117599,130.8742664,433603.52
519,0.822594620415951,0.8241654167427463,0.8233769357423951,130.46260199999998,426633.52
520,0.8241654167427463,0.8257362130695415,0.8249470625346403,130.2371048,437981.44
521,0.8257362130695415,0.8273070093963364,0.8265196957527786,129.9121064,431079.28
522,0.8273070093963364,0.8288778057231313,0.8280899227552753,129.6463112,439836.32
523,0.8288778057231313,0.8304486020499258,0.8296585056617524,129.4384056,434082.16
524,0.8304486020499258,0.8320193983767211,0.831232331405462,129.05160639999997,445557.76
525,0.8320193983767211,0.8335901947035158,0.8328080566609454,129.0268084,438475.44
526,0.8335901947035158,0.8351609910303107,0.8343777287602104,128.6488096,446012.16
527,0.8351609910303107,0.8367317873571051,0.8359448037382191,128.29019932000006,439658.48
528,0.8367317873571051,0.8383025836839004,0.8375153882513295,128.09400392,451460.16
529,0.8383025836839004,0.8398733800106956,0.8390866094869212,127.72380960000001,443650.16
530,0.8398733800106956,0.8414441763374905,0.8406561016312765,127.48103876,454104.96
531,0.8414441763374905,0.8430149726642854,0.8422275906235349,127.28982484,447529.52
532,0.8430149726642854,0.8445857689910798,0.84380131533096,126.95599435999999,458878.72
533,0.8445857689910798,0.8461565653178752,0.8453741835157715,126.77049972000003,451014.64
534,0.8461565653178752,0.8477273616446699,0.8469455114066836,126.44245380000002,460662.4
535,0.8477273616446699,0.8492981579714648,0.8485129875836819,126.18402244,452345.2
536,0.8492981579714648,0.8508689542982592,0.8500813404444808,125.88803008,464570.24
537,0.8508689542982592,0.8524397506250545,0.851654442579742,125.58445411999999,458850.16
538,0.8524397506250545,0.8540105469518496,0.853225470793106,125.27350896,466291.84
539,0.8540105469518496,0.8555813432786445,0.8547944230879826,125.10997871999999,461208.4
540,0.8555813432786445,0.8571521396054395,0.8563643198151979,124.82262668000001,470682.56
541,0.8571521396054395,0.8587229359322339,0.8579385683712084,124.5836734,466473.2
542,0.8587229359322339,0.8602937322590293,0.8595109804466194,124.32406040000002,473423.04
543,0.8602937322590293,0.861864528585824,0.8610793080311274,124.10953484,467601.84
544,0.861864528585824,0.8634353249126189,0.8626484392748418,123.83457987999998,477201.92
545,0.8634353249126189,0.8650061212394132,0.8642196693013166,123.61957400000001,471848.24
546,0.8650061212394132,0.8665769175662086,0.8657898468565244,123.28482967999999,480697.6
547,0.8665769175662086,0.8681477138930037,0.8673611513701269,123.0374834,476138.16
548,0.8681477138930037,0.8697185102197986,0.8689350325593678,122.85093096,485047.04
549,0.8697185102197986,0.8712893065465935,0.8705045183740933,122.48833420000001,477101.04
550,0.8712893065465935,0.872860102873388,0.8720732956036276,122.3901724,488619.84
551,0.872860102873388,0.8744308992001834,0.8736458944298583,122.09088224000003,482438.64
552,0.8744308992001834,0.876001695526978,0.8752148894745774,121.82196231999998,489865.28
553,0.876001695526978,0.877572491853773,0.8767828640062748,121.51756148,485606.0
554,0.877572491853773,0.8791432881805673,0.8783550260313706,121.3451584,495706.24
555,0.8791432881805673,0.8807140845073627,0.8799267626624911,120.98789951999997,488854.64
556,0.8807140845073627,0.8822848808341578,0.8814963274558744,120.91358684,497976.48
557,0.8822848808341578,0.8838556771609527,0.883066750799588,120.56896496000002,493417.52
558,0.8838556771609527,0.8854264734877476,0.8846411394894745,120.40212052000001,503022.72
559,0.8854264734877476,0.8869972698145421,0.886211814125516,120.10693464,495069.36
560,0.8869972698145421,0.8885680661413373,0.8877814822918481,119.80781004,506232.0
561,0.8885680661413373,0.8901388624681321,0.8893536498311989,119.65573739999998,499956.72
562,0.8901388624681321,0.8917096587949271,0.8909257579055817,119.36954564,509475.2
563,0.8917096587949271,0.8932804551217215,0.8924952140198072,119.22358484,501941.68
564,0.8932804551217215,0.8948512514485166,0.8940653077019374,118.93386015999998,514115.84
565,0.8948512514485166,0.8964220477753119,0.8956394675778613,118.70868228,507286.64
566,0.8964220477753119,0.8979928441021068,0.8972074667841996,118.45401475999998,514180.8
567,0.8979928441021068,0.8995636404289017,0.8987750557853615,118.20283684,510574.0
568,0.8995636404289017,0.9011344367556962,0.9003457709132663,118.00233264,519570.56
569,0.9011344367556962,0.9027052330824914,0.9019179140140006,117.83032151999998,515043.44
570,0.9027052330824914,0.9042760294092862,0.9034858885548301,117.62968403999999,520817.76
571,0.9042760294092862,0.9058468257360812,0.9050529804022186,117.35560444,518108.72
572,0.9058468257360812,0.9074176220628756,0.9066270422266982,117.16332803999998,528226.56
573,0.9074176220628756,0.9089884183896707,0.9081995991202344,116.92133216,521613.36
574,0.9089884183896707,0.910559214716466,0.9097705777803842,116.58100396000002,530874.24
575,0.910559214716466,0.9121300110432609,0.9113425753224607,116.47577484000003,525446.0
576,0.9121300110432609,0.9137008073700558,0.9129152366238995,116.17626703999997,534881.28
577,0.9137008073700558,0.9152716036968502,0.9144849921698566,115.99814455999999,527599.28
578,0.9152716036968502,0.9168424000236455,0.9160564178082287,115.80230168,539436.16
579,0.9168424000236455,0.9184131963504403,0.9176282862132566,115.59945467999998,531303.6
580,0.9184131963504403,0.9199839926772353,0.919199188786959,115.29933052,542797.76
581,0.9199839926772353,0.9215547890040295,0.920770720517334,115.13000756000001,535633.84
582,0.9215547890040295,0.9231255853308248,0.9223438628195256,114.84434447999998,547223.68
583,0.9231255853308248,0.92469638165762,0.9239141094752309,114.62798051999998,537488.24
584,0.92469638165762,0.9262671779844149,0.9254825287259706,114.49381432,549621.76
585,0.9262671779844149,0.9278379743112098,0.927053837029916,114.21931803999996,543009.84
586,0.9278379743112098,0.9294087706380043,0.9286251911524289,114.03933547999995,553374.08
587,0.9294087706380043,0.9309795669647996,0.9301941102250656,113.78543363999998,545163.28
588,0.9309795669647996,0.9325503632915944,0.9317640192147213,113.59936764000004,558159.68
589,0.9325503632915944,0.9341211596183894,0.9333370054540205,113.35085940000003,550115.44
590,0.9341211596183894,0.9356919559451836,0.9349072027221785,113.25860572000002,560625.28
591,0.9356919559451836,0.9372627522719789,0.9364772532534097,112.9500316,554037.04
592,0.9372627522719789,0.9388335485987741,0.938048890821931,112.74393996,564931.52
593,0.9388335485987741,0.940404344925569,0.9396202920428064,112.5976094,557428.08
594,0.940404344925569,0.9419751412523639,0.9411870073691879,112.36854280000001,565594.88
595,0.9419751412523639,0.9435459375791584,0.9427556797141229,112.08223872,562974.32
596,0.9435459375791584,0.9451167339059536,0.9443297248034925,111.97356991999999,572556.48
597,0.9451167339059536,0.9466875302327484,0.9458991053188945,111.71935183999999,564008.56
598,0.9466875302327484,0.9482583265595433,0.9474675337928785,111.54023511999999,575551.04
599,0.9482583265595433,0.9498291228863377,0.9490410285367394,111.34792247999998,571053.04
600,0.9498291228863377,0.9513999192131329,0.9506144208060698,111.1352534,579396.16
601,0.9513999192131329,0.9529707155399282,0.9521833876721696,110.90099851999999,572087.6
602,0.9529707155399282,0.9545415118667229,0.9537523460924929,110.65249408000001,582943.36
603,0.9545415118667229,0.9561123081935173,0.9553234935050178,110.44909863999999,576776.24
604,0.9561123081935173,0.9576831045203122,0.9568950602662507,110.32073211999999,587866.08
605,0.9576831045203122,0.9592539008471077,0.9584665152214202,110.08651016000002,581023.6
606,0.9592539008471077,0.9608246971739024,0.960039117442941,109.86925796,591640.64
607,0.9608246971739024,0.9623954935006974,0.9616086172624837,109.72860579999998,582550.0
608,0.9623954935006974,0.9639662898274919,0.9631782830252934,109.47999136000003,596212.48
609,0.9639662898274919,0.965537086154287,0.9647523093628899,109.39536311999998,589351.92
610,0.965537086154287,0.9671078824810819,0.9663236018689816,109.13623484,597730.88
611,0.9671078824810819,0.9686786788078767,0.9678892835959485,108.94754499999998,589477.68
612,0.9686786788078767,0.9702494751346715,0.9694588069913711,108.74007111999998,604239.36
613,0.9702494751346715,0.9718202714614663,0.9710324594457477,108.574138,596384.24
614,0.9718202714614663,0.9733910677882617,0.9726037615927906,108.35757888,606600.0
615,0.9733910677882617,0.9749618641150565,0.9741721288050855,108.19165003999998,598291.76
616,0.9749618641150565,0.9765326604418515,0.9757435469282616,107.96785372000001,612021.76
617,0.9765326604418515,0.978103456768646,0.9773166859092426,107.794537,603951.92
618,0.978103456768646,0.9796742530954411,0.9788881780045025,107.55624736000001,614961.6
619,0.9796742530954411,0.981245049422236,0.9804583852784924,107.44072055999999,606677.36
620,0.981245049422236,0.982815845749031,0.9820280655529917,107.20506064,617949.76
621,0.982815845749031,0.9843866420758257,0.9835985145518932,107.044551,611750.8
622,0.9843866420758257,0.9859574384026204,0.9851714036672972,106.77373800000001,624075.52
623,0.9859574384026204,0.9875282347294158,0.9867461838899853,106.69795396,616422.64
624,0.9875282347294158,0.9890990310562106,0.9883166555322065,106.48641948000001,625022.08
625,0.9890990310562106,0.9906698273830056,0.9898861741940107,106.34086712,619678.64
626,0.9906698273830056,0.9922406237097999,0.9914575882466627,106.17125692000002,630629.44
627,0.9922406237097999,0.9938114200365952,0.9930289921392794,105.92441188,622975.28
628,0.9938114200365952,0.9953822163633901,0.9945939753634359,105.69251195999999,630312.96
629,0.9953822163633901,0.9969530126901851,0.9961630701206122,105.54464215999998,629809.84
630,0.9969530126901851,0.9985238090169798,0.9977378236862645,105.36345483999999,638503.04
631,0.9985238090169798,1.0000946053437745,0.9993083256523896,105.17872747999999,630880.24
632,1.0000946053437745,1.0016654016705697,1.0008745473727307,105.02461444000001,639309.76
633,1.0016654016705697,1.003236197997365,1.0024449486353053,104.81763575999997,637648.56
634,1.003236197997365,1.0048069943241595,1.0040172065702406,104.6643842,644547.2
635,1.0048069943241595,1.0063777906509541,1.0055855029365155,104.53141796000001,639546.48
636,1.0063777906509541,1.0079485869777494,1.0071576006713758,104.31129295999999,651060.48
637,1.0079485869777494,1.0095193833045446,1.0087298215123481,104.08246964,643367.92
638,1.0095193833045446,1.0110901796313392,1.0103009519518034,103.93423859999999,654313.12
639,1.0110901796313392,1.0126609759581335,1.0118736272863287,103.76411347999998,649198.32
640,1.0126609759581335,1.0142317722849286,1.0134467526911322,103.61791756000002,658239.36
641,1.0142317722849286,1.0158025686117238,1.0150172089381346,103.40933952000002,651288.56
642,1.0158025686117238,1.0173733649385186,1.0165873756009505,103.28579116,662132.16
643,1.0173733649385186,1.0189441612653136,1.0181566962185407,103.11324480000003,654521.52
644,1.0189441612653136,1.0205149575921082,1.0197273469852084,102.93312592000002,667088.64
645,1.0205149575921082,1.0220857539189034,1.0212985287850092,102.66178404,659357.04
646,1.0220857539189034,1.0236565502456987,1.0228706212598866,102.62042268,672016.64
647,1.0236565502456987,1.0252273465724933,1.024441662689144,102.34265631999999,661955.76
648,1.0252273465724933,1.0267981428992876,1.0260120800964077,102.20189463999999,676119.68
649,1.0267981428992876,1.0283689392260826,1.02758364857833,102.06696803999998,667214.32
650,1.0283689392260826,1.0299397355528779,1.029153946545454,101.85734371999999,678985.28
651,1.0299397355528779,1.0315105318796727,1.0307260731999353,101.67985616000001,672395.76
652,1.0315105318796727,1.0330813282064677,1.0322976886003392,101.57875127999998,683373.44
653,1.0330813282064677,1.0346521245332625,1.033869755570587,101.34738856,676607.92
654,1.0346521245332625,1.0362229208600575,1.0354417170556158,101.26415500000003,687110.72
655,1.0362229208600575,1.0377937171868528,1.0370137415703622,101.03085135999999,681276.56
656,1.0377937171868528,1.0393645135136473,1.0385843345809038,100.87937663999999,689925.12
657,1.0393645135136473,1.0409353098404417,1.0401521147841049,100.72692023999998,682913.52
658,1.0409353098404417,1.0425061061672367,1.0417215452437125,100.57049656000001,695336.64
659,1.0425061061672367,1.044076902494032,1.0432897356060529,100.33970072,686660.72
660,1.044076902494032,1.0456476988208268,1.0448608557625856,100.18630808,701365.44
661,1.0456476988208268,1.0472184951476218,1.0464333397255656,100.06523331999999,691876.4
662,1.0472184951476218,1.0487892914744164,1.048001612277397,99.90208359999997,702343.68
663,1.0487892914744164,1.0503600878012116,1.049568774140224,99.79232916,695222.64
664,1.0503600878012116,1.0519308841280068,1.0511398075748044,99.56190064000002,709486.08
665,1.0519308841280068,1.0535016804548014,1.052713254715524,99.42637176,701502.32
666,1.0535016804548014,1.0550724767815958,1.0542820273550373,99.18747108,710342.4
667,1.0550724767815958,1.0566432731083908,1.0558516156956925,99.07948711999998,705960.88
668,1.0566432731083908,1.058214069435186,1.057423935680304,98.94067840000001,716627.84
669,1.058214069435186,1.0597848657619808,1.0589947404901177,98.71955115999998,709331.92
670,1.0597848657619808,1.0613556620887759,1.0605672590993642,98.63474260000001,722256.64
671,1.0613556620887759,1.0629264584155704,1.0621406924568375,98.43724071999999,714189.04
672,1.0629264584155704,1.0644972547423657,1.063710898043781,98.2692002,723815.68
673,1.0644972547423657,1.0660680510691605,1.0652794504494711,98.18193815999999,717400.56
674,1.0660680510691605,1.0676388473959555,1.06685144799856,98.00562488,730243.2
675,1.0676388473959555,1.0692096437227498,1.0684240433373726,97.81814579999998,722670.0
676,1.0692096437227498,1.0707804400495449,1.0699950317407454,97.72400795999998,733552.64
677,1.0707804400495449,1.0723512363763401,1.0715657428108878,97.51601079999999,726214.32
678,1.0723512363763401,1.0739220327031354,1.0731382397622327,97.34732235999998,739087.68
679,1.0739220327031354,1.07549282902993,1.0747074365504345,97.18560084000002,727934.96
680,1.07549282902993,1.0770636253567245,1.0762771071381458,97.0199016,744099.84
681,1.0770636253567245,1.0786344216835198,1.0778504330693375,96.96929439999998,735119.28
